"ug","shear","ub","ur","u:0","u:1","u:2","twist","isotropic","uniaxial","Points:0","Points:1","Points:2"
2.1324,6.7089e-05,-1.1568,-0.97556,0.18588,-0.067265,0,-4.9885e-05,-7.0189e-05,4.3166e-05,583.22,334.19,0
2.1381,7.1034e-05,-1.1693,-0.96882,0.18609,-0.068406,0,-6.1966e-05,-7.4347e-05,4.1662e-05,578.18,338.66,0
0.38057,5.8551e-05,-0.93261,0.55203,0.010366,-0.086215,0,2.6076e-05,-4.8026e-05,-2.0735e-05,100.43,100.1,0
0.37442,6.639e-05,-0.92806,0.55364,0.0098679,-0.085897,0,1.8581e-05,-5.38e-05,-2.6028e-05,110.16,102.74,0
0.38751,6.9852e-05,-0.93576,0.54824,0.010991,-0.086371,0,3.1042e-05,-5.4392e-05,-2.245e-05,103.95,109.59,0
2.1324,6.7107e-05,-1.1568,-0.97556,0.18588,-0.067265,0,-4.995e-05,-7.0163e-05,4.3099e-05,583.22,334.19,0
2.1381,7.1025e-05,-1.1693,-0.96882,0.18609,-0.068406,0,-6.187e-05,-7.4368e-05,4.176e-05,578.18,338.66,0
2.1348,7.7677e-05,-1.1615,-0.97329,0.18599,-0.06769,0,-4.5426e-05,-7.8884e-05,5.1178e-05,575.89,330.46,0
1.0279,9.0805e-05,-1.2753,0.24738,0.067063,-0.10577,0,0.0009852,-0.00023945,0.00020585,11.515,256.05,0
1.1106,0.00018503,-1.3815,0.27093,0.072339,-0.11465,0,0.0010355,-0.00034612,0.00028037,18.677,260.95,0
1.1115,0.00010246,-1.3056,0.19415,0.074817,-0.10687,0,0.0011602,-0.00024366,0.00022393,9.5635,262.64,0
5.799,-3.9702e-06,-3.9856,-1.8134,0.47913,-0.26874,0,0.0023876,-0.00015005,-0.00015312,39.486,481,0
5.5171,-0.00014549,-3.8046,-1.7125,0.45543,-0.25697,0,0.0022547,-0.00010146,-8.7954e-05,34.599,469.92,0
5.5789,-0.00015695,-4.0494,-1.5295,0.45419,-0.28052,0,0.0022281,-0.0001562,-0.00014449,44.437,470.48,0
5.0016,-7.8182e-05,-5.2361,0.23452,0.35675,-0.41559,0,-9.9649e-05,-0.00016918,3.8021e-05,227.93,446.01,0
5.0081,-5.5823e-06,-5.2194,0.2113,0.35795,-0.41373,0,-6.1157e-05,-0.00014395,7.0757e-05,226.92,437,0
5.0182,-4.3082e-05,-5.2377,0.21946,0.35843,-0.41536,0,-4.6336e-05,-0.00017224,-1.2964e-06,218.49,444.15,0
5.0016,-7.9873e-05,-5.2361,0.23452,0.35675,-0.41559,0,-0.00010108,-0.00016821,3.7657e-05,227.93,446.01,0
5.0182,-3.8624e-05,-5.2377,0.21946,0.35843,-0.41536,0,-4.1716e-05,-0.00017272,-2.6034e-06,218.49,444.15,0
5.0103,-8.4029e-05,-5.248,0.23769,0.35728,-0.41659,0,-5.6152e-05,-0.00019278,-4.6006e-05,219.95,451.86,0
0.040783,0.00036722,-0.53676,0.49598,-0.01261,-0.053881,0,1.4577e-05,-0.00017089,6.4015e-05,277.33,106.31,0
0.087385,0.00033636,-0.59237,0.50498,-0.0094997,-0.05845,0,2.9806e-05,-0.00017241,6.2981e-05,267.34,111.74,0
0.044037,0.0003433,-0.5601,0.51606,-0.013003,-0.056188,0,2.0108e-05,-0.00016701,4.1462e-05,267.88,102.31,0
0.087385,0.00033652,-0.59237,0.50498,-0.0094997,-0.05845,0,2.9733e-05,-0.0001717,6.3682e-05,267.34,111.74,0
0.044037,0.00034259,-0.5601,0.51606,-0.013003,-0.056188,0,2.0862e-05,-0.00016665,4.1903e-05,267.88,102.31,0
0.088908,0.00031779,-0.6081,0.5192,-0.0098353,-0.060022,0,3.2244e-05,-0.00016961,4.4231e-05,259.35,108.2,0
1.4349,0.00052367,-0.83399,-0.60086,0.12333,-0.050943,0,0.0004859,4.884e-05,0.00050038,418.03,253.05,0
1.5208,0.0004442,-0.89244,-0.62833,0.13045,-0.054863,0,0.00042038,7.2522e-05,0.00046995,415.53,262.1,0
1.4092,0.0005494,-0.84392,-0.56525,0.12034,-0.052571,0,0.000415,3.5604e-05,0.00043441,408.49,254.95,0
1.4349,0.00052415,-0.83399,-0.60086,0.12333,-0.050943,0,0.00048642,4.8848e-05,0.00050057,418.03,253.05,0
1.3396,0.00058841,-0.79307,-0.54648,0.11468,-0.049039,0,0.00045812,1.741e-05,0.00046077,412,247.66,0
1.4092,0.00054789,-0.84392,-0.56525,0.12034,-0.052571,0,0.00041355,3.5176e-05,0.00043424,408.49,254.95,0
1.5208,0.0004467,-0.89244,-0.62833,0.13045,-0.054863,0,0.00041722,7.2097e-05,0.00046556,415.53,262.1,0
1.5957,0.00034782,-0.93991,-0.65583,0.13677,-0.057923,0,0.00036279,9.0679e-05,0.00043518,415.15,270.39,0
1.6285,0.00031632,-0.94509,-0.68346,0.14002,-0.057668,0,0.00042546,0.00011767,0.00052198,423.27,268.36,0
1.7081,0.00016892,-1.0031,-0.70502,0.1465,-0.061696,0,0.00032624,0.00010957,0.00050672,423.07,279.15,0
1.5957,0.00034433,-0.93991,-0.65583,0.13677,-0.057923,0,0.00035195,0.00010359,0.00041869,415.15,270.39,0
1.6285,0.00031521,-0.94509,-0.68346,0.14002,-0.057668,0,0.00041185,0.00014086,0.00049511,423.27,268.36,0
3.5548,0.00086392,-3.7243,0.16951,0.25347,-0.29567,0,-0.00023562,-0.00055827,0.00031551,320.6,370.03,0
3.4568,0.00085857,-3.5864,0.12954,0.24759,-0.28391,0,-0.00021391,-0.00050682,0.0002884,325.77,362.67,0
3.51,0.00089266,-3.6241,0.11414,0.25194,-0.28649,0,-0.00031917,-0.00052559,0.0002504,329.45,371.3,0
2.0371,-1.6764e-05,-1.055,-0.98208,0.17915,-0.059141,0,0.00018352,-2.3768e-05,7.3249e-05,647.25,251.59,0
2.0429,-1.5786e-06,-1.0527,-0.99017,0.17982,-0.058764,0,0.00015767,-3.068e-05,7.7441e-05,641.86,257.37,0
2.0535,-1.0686e-05,-1.0664,-0.98717,0.1805,-0.059906,0,0.0001527,-1.9848e-05,6.0173e-05,647.17,260.39,0
1.1027,0.00054362,-0.93531,-0.16742,0.085537,-0.069234,0,0.002927,-0.0003097,-0.00052027,668.89,150.31,0
1.3546,9.2478e-05,-0.86383,-0.4908,0.11403,-0.055909,0,0.002286,-0.00033258,-0.00040306,663.58,158.63,0
1.3651,0.00021006,-1.0827,-0.28238,0.10825,-0.078029,0,0.0024951,-8.5698e-05,-0.00032393,673.46,158.58,0
0.42289,0.00021675,-0.91704,0.49415,0.015265,-0.083613,0,0.00014401,-0.00014606,0.00025931,250.8,179.52,0
0.37711,0.00023307,-0.87118,0.49407,0.011935,-0.08002,0,0.0001214,-0.00015052,0.0002205,250.68,170.24,0
0.4114,0.0001911,-0.91691,0.50551,0.014072,-0.083874,0,0.00012823,-0.00013761,0.0002274,241.98,178.65,0
0.37711,0.00023293,-0.87118,0.49407,0.011935,-0.08002,0,0.00012193,-0.00015067,0.00022104,250.68,170.24,0
0.4114,0.00019095,-0.91691,0.50551,0.014072,-0.083874,0,0.00012874,-0.00013778,0.00022791,241.98,178.65,0
0.37159,0.00020621,-0.87709,0.5055,0.011174,-0.080756,0,0.00011079,-0.00014145,0.00019365,241.52,169.64,0
0.42289,0.00021554,-0.91704,0.49415,0.015265,-0.083613,0,0.00014007,-0.00014134,0.00025223,250.8,179.52,0
0.46278,0.00022377,-0.94921,0.48643,0.018411,-0.085948,0,0.00017462,-0.00015317,0.00031277,256.58,185.79,0
0.45344,0.00019331,-0.95592,0.50247,0.017228,-0.086856,0,0.00015063,-0.00014453,0.00028321,246.23,186.76,0
0.50621,0.00020515,-1.0042,0.49797,0.021211,-0.090528,0,0.00020646,-0.00020619,0.00040994,252.66,194.75,0
0.46278,0.00021418,-0.94921,0.48643,0.018411,-0.085948,0,0.00015718,-0.00011253,0.0002696,256.58,185.79,0
0.45344,0.00018155,-0.95592,0.50247,0.017228,-0.086856,0,0.00013092,-0.00010357,0.00023931,246.23,186.76,0
1.3546,8.8241e-05,-0.86383,-0.4908,0.11403,-0.055909,0,0.0022822,-0.00037169,-0.00036399,663.58,158.63,0
1.3651,0.00020561,-1.0827,-0.28238,0.10825,-0.078029,0,0.0024904,-6.3393e-05,-0.00034628,673.46,158.58,0
1.5623,-7.8308e-05,-1.0091,-0.5532,0.13111,-0.065793,0,0.0018849,-0.00011037,-0.00015995,668.43,167.97,0
-0.59619,-0.00028044,-0.39433,0.99052,-0.074514,-0.054546,0,0.0016677,-0.00012351,0.00025811,670.56,104.92,0
-0.61676,-0.00021022,-0.52555,1.1423,-0.08078,-0.068448,0,0.0014333,-0.0003551,0.00037494,679.96,99.559,0
-0.71734,-0.000314,-0.34256,1.0599,-0.085513,-0.05215,0,0.001239,-0.00015721,0.00018776,671.17,95.358,0
3.5811,0.00094221,-4.27,0.68894,0.23906,-0.35081,0,0.00099664,-0.0004501,0.0010323,130.62,352.63,0
3.4802,0.00096155,-4.1592,0.679,0.23203,-0.3419,0,0.00084307,-0.00058052,0.0010489,137.16,347.04,0
3.3857,0.00088855,-4.1109,0.7252,0.2237,-0.33921,0,0.00070366,-0.0004425,0.00092523,128.99,344.42,0
2.1704,0.00015137,-1.2532,-0.91722,0.18681,-0.076203,0,-2.2495e-05,-0.00016369,0.00017686,510.91,322.21,0
2.1538,0.00013029,-1.2361,-0.9177,0.18562,-0.074859,0,5.2815e-06,-0.00017472,0.00022601,502.61,315.24,0
2.1778,0.0001661,-1.2778,-0.90004,0.18681,-0.078541,0,-2.0998e-05,-0.0001824,0.00022281,501.69,324.03,0
3.2839,0.00085943,-3.9987,0.71477,0.21662,-0.33018,0,0.00052885,-0.00055137,0.00093508,132.15,338.71,0
3.3352,0.00094756,-4,0.66483,0.22192,-0.32909,0,0.00064572,-0.00070474,0.0010189,141.97,339.97,0
3.4802,0.00096586,-4.1592,0.679,0.23203,-0.3419,0,0.00083561,-0.00056856,0.0010376,137.16,347.04,0
3.2839,0.00089433,-3.9987,0.71477,0.21662,-0.33018,0,0.00049036,-0.0005705,0.00096017,132.15,338.71,0
3.4802,0.00095382,-4.1592,0.679,0.23203,-0.3419,0,0.00084739,-0.00056116,0.0010306,137.16,347.04,0
3.3857,0.00087542,-4.1109,0.7252,0.2237,-0.33921,0,0.00070644,-0.00041598,0.00090202,128.99,344.42,0
0.44447,0.00010172,-0.95907,0.5146,0.016194,-0.087393,0,5.2825e-05,-8.8692e-05,-2.8745e-05,138.75,172.5,0
0.43191,9.7922e-05,-0.9517,0.5198,0.015116,-0.08694,0,5.1193e-05,-9.1543e-05,-1.4877e-05,151.19,174.58,0
0.45085,9.0648e-05,-0.9633,0.51245,0.016726,-0.087672,0,5.4342e-05,-9.0718e-05,-2.25e-05,146.36,181.91,0
4.9842,-0.00014996,-5.2493,0.26505,0.35453,-0.41735,0,-0.00012895,-0.00020298,-3.4932e-05,228.4,455.38,0
5.0016,-7.8541e-05,-5.2361,0.23452,0.35675,-0.41559,0,-9.8057e-05,-0.00016776,4.0404e-05,227.93,446.01,0
5.0103,-8.4078e-05,-5.248,0.23769,0.35728,-0.41659,0,-5.6618e-05,-0.00019268,-4.6478e-05,219.95,451.86,0
4.9842,-0.00014772,-5.2493,0.26505,0.35453,-0.41735,0,-0.00012583,-0.00020305,-3.7091e-05,228.4,455.38,0
4.9931,-0.00012582,-5.2544,0.26129,0.35529,-0.41767,0,-6.9931e-05,-0.0002224,-0.00010962,222.53,459.27,0
5.0103,-8.4412e-05,-5.248,0.23769,0.35728,-0.41659,0,-5.7553e-05,-0.00019314,-4.5492e-05,219.95,451.86,0
5.0016,-7.8226e-05,-5.2361,0.23452,0.35675,-0.41559,0,-0.00010192,-0.00015898,4.8471e-05,227.93,446.01,0
4.9995,-2.2872e-05,-5.2176,0.21814,0.35711,-0.41375,0,-0.00010728,-0.00014503,0.0001013,235.74,439.78,0
5.0081,-5.2166e-06,-5.2194,0.2113,0.35795,-0.41373,0,-6.0165e-05,-0.00014996,6.4675e-05,226.92,437,0
4.9956,0.00010534,-5.1883,0.1927,0.35763,-0.41085,0,-8.746e-07,-0.00013323,0.0001213,236.49,428,0
4.9995,-5.8031e-05,-5.2176,0.21814,0.35711,-0.41375,0,-0.00013625,-0.0001251,0.00010157,235.74,439.78,0
5.0081,-3.1689e-05,-5.2194,0.2113,0.35795,-0.41373,0,-8.6374e-05,-0.00014124,7.2554e-05,226.92,437,0
0.42352,0.0001054,-0.94641,0.52289,0.014409,-0.0866,0,4.7812e-05,-8.9426e-05,-2.0116e-05,146.06,166.26,0
0.44447,0.00010098,-0.95907,0.5146,0.016194,-0.087393,0,5.2079e-05,-8.8586e-05,-2.8603e-05,138.75,172.5,0
0.43191,9.8458e-05,-0.9517,0.5198,0.015116,-0.08694,0,5.1719e-05,-9.1664e-05,-1.4934e-05,151.19,174.58,0
0.35104,-1.3603e-07,-0.8961,0.54506,0.0084357,-0.08319,0,3.1984e-05,1.2869e-06,-1.4107e-06,0,19.633,0
0.35224,-2.793e-06,-0.89957,0.54733,0.0084518,-0.083516,0,3.4547e-05,1.7128e-06,-1.2308e-06,9.4228,20.085,0
0.35006,-1.5437e-06,-0.8982,0.54814,0.0082676,-0.083428,0,3.436e-05,1.0364e-06,-7.2589e-07,6.6656,14.414,0
2.7846,0.00010957,-2.9488,0.16423,0.19756,-0.23482,0,-0.0014838,-0.00035451,-0.0003501,378.1,466.52,0
2.9417,0.00015604,-3.0749,0.13321,0.20997,-0.24395,0,-0.0014841,-0.00041896,-0.00040577,372.42,460.55,0
2.848,0.00016211,-2.9404,0.092351,0.20444,-0.23244,0,-0.0014053,-0.00038081,-0.00038043,379.59,460.43,0
0.35129,-3.0297e-06,-0.9016,0.55031,0.0082889,-0.083746,0,3.5445e-05,1.5245e-06,-2.8589e-08,15.224,14.822,0
0.35006,-1.5896e-06,-0.8982,0.54814,0.0082676,-0.083428,0,3.4312e-05,1.008e-06,-6.2547e-07,6.6656,14.414,0
0.34786,-8.1349e-07,-0.8982,0.55033,0.0080388,-0.08348,0,3.5342e-05,6.3526e-07,6.5443e-08,7.892,7.589,0
0.35224,-2.6487e-06,-0.89957,0.54733,0.0084518,-0.083516,0,3.4413e-05,1.6342e-06,-1.1742e-06,9.4228,20.085,0
0.35129,-3.0899e-06,-0.9016,0.55031,0.0082889,-0.083746,0,3.5375e-05,1.4213e-06,8.0857e-08,15.224,14.822,0
0.35006,-1.5624e-06,-0.8982,0.54814,0.0082676,-0.083428,0,3.4345e-05,1.0719e-06,-6.9219e-07,6.6656,14.414,0
2.0371,-1.8055e-05,-1.055,-0.98208,0.17915,-0.059141,0,0.00018481,-2.3677e-05,7.3361e-05,647.25,251.59,0
2.0586,-2.3156e-05,-1.0794,-0.97919,0.18062,-0.061119,0,0.00016024,-6.9806e-06,4.1854e-05,654.6,259.25,0
2.0535,-1.0538e-05,-1.0664,-0.98717,0.1805,-0.059906,0,0.00015255,-1.9965e-05,6.0054e-05,647.17,260.39,0
1.9348,-3.9868e-06,-1.0256,-0.90925,0.16941,-0.058574,0,-0.00014999,2.648e-06,-3.3163e-08,675.85,466.25,0
1.9202,-4.6016e-07,-1.0114,-0.90873,0.16833,-0.05748,0,-0.00015015,6.4346e-07,6.1151e-08,683.17,473.44,0
1.9344,-2.2434e-06,-1.0142,-0.92016,0.16973,-0.057427,0,-0.00015277,1.6684e-06,-9.5596e-07,683.62,464.31,0
2.0371,-1.81e-05,-1.055,-0.98208,0.17915,-0.059141,0,0.0001845,-2.3619e-05,7.3671e-05,647.25,251.59,0
2.0586,-2.2649e-05,-1.0794,-0.97919,0.18062,-0.061119,0,0.00016,-7.4791e-06,4.207e-05,654.6,259.25,0
2.0458,-3.9605e-05,-1.0788,-0.96705,0.17931,-0.06136,0,0.00020096,-2.3281e-06,4.2983e-05,657.89,249.64,0
-0.021569,0.00029764,-0.37845,0.40002,-0.014135,-0.039192,0,-0.00020682,-0.00013022,0.00014133,310.01,103.64,0
-0.029755,0.00033592,-0.33951,0.36926,-0.013765,-0.035408,0,-0.00020632,-0.00014397,0.00014334,318.81,106.58,0
-0.047983,0.00029763,-0.31287,0.36086,-0.014828,-0.033121,0,-0.0002445,-0.00013452,0.00010929,317.22,94.717,0
0.00081137,0.00034445,-0.40465,0.40383,-0.012625,-0.041334,0,-0.00016426,-0.00014561,0.00017177,312.36,115,0
-0.021569,0.00029015,-0.37845,0.40002,-0.014135,-0.039192,0,-0.00021337,-0.00012646,0.00014226,310.01,103.64,0
-0.029755,0.00032769,-0.33951,0.36926,-0.013765,-0.035408,0,-0.00021383,-0.00014026,0.00014489,318.81,106.58,0
3.228,-3.4049e-05,-2.6567,-0.57135,0.25295,-0.19436,0,0.0019997,-0.00021807,0.00010056,18.327,375.69,0
3.1084,-5.2006e-05,-2.4808,-0.62764,0.24601,-0.17925,0,0.0019118,-0.00016155,0.00010897,11.344,371.76,0
3.2584,1.7665e-05,-2.4914,-0.76703,0.2613,-0.17674,0,0.0020385,-0.00012484,9.9993e-05,9.1222,379.52,0
3.0667,-1.6731e-06,-2.2603,-0.80639,0.24858,-0.15771,0,0.0018821,-4.9042e-05,6.1678e-05,0,373.02,0
3.1084,-4.7454e-05,-2.4808,-0.62764,0.24601,-0.17925,0,0.0019081,-0.00015876,0.00010943,11.344,371.76,0
3.2584,4.8024e-06,-2.4914,-0.76703,0.2613,-0.17674,0,0.0020501,-0.00013045,0.00010139,9.1222,379.52,0
-0.85225,-4.6056e-05,0.31397,0.53828,-0.078951,0.01172,0,3.2716e-05,-0.00016228,-0.00015545,485.82,16.893,0
-0.8656,-1.8965e-05,0.31446,0.55114,-0.080327,0.011452,0,6.2058e-05,-0.00016265,-0.00016131,489.67,7.4364,0
-0.82889,-2.8707e-05,0.31423,0.51466,-0.076509,0.012306,0,4.3817e-05,-0.00017725,-0.00017586,478.52,8.904,0
-0.85083,5.4627e-08,0.31563,0.5352,-0.078751,0.011925,0,7.6726e-05,-0.00017502,-0.00017547,483.7,0,0
-0.8656,-2.0018e-05,0.31446,0.55114,-0.080327,0.011452,0,6.0981e-05,-0.0001627,-0.00016154,489.67,7.4364,0
-0.82889,-2.7555e-05,0.31423,0.51466,-0.076509,0.012306,0,4.5017e-05,-0.00017728,-0.00017553,478.52,8.904,0
2.5006,-0.00016292,-2.1825,-0.3181,0.19203,-0.16329,0,0.0015551,-0.0003205,0.00034403,11.237,336.19,0
2.485,-0.00022844,-2.2923,-0.19266,0.18696,-0.17489,0,0.0016263,-0.00032624,0.0004171,19.294,332.23,0
2.3839,-0.00010292,-2.0725,-0.31135,0.18333,-0.15484,0,0.0015461,-0.00035389,0.00037745,8.7489,330.09,0
2.4028,-5.328e-06,-1.9706,-0.43219,0.1885,-0.14397,0,0.0014164,-0.00035146,0.00034589,0,333.76,0
2.5006,-0.00016505,-2.1825,-0.3181,0.19203,-0.16329,0,0.0015559,-0.00031825,0.00034508,11.237,336.19,0
2.3839,-0.00010711,-2.0725,-0.31135,0.18333,-0.15484,0,0.0015522,-0.00035413,0.00037303,8.7489,330.09,0
2.1442,-2.4414e-05,-1.9175,-0.22672,0.16322,-0.14472,0,0.0016268,-0.00040189,0.00042814,8.9335,316.85,0
2.3086,-0.00010541,-2.0858,-0.2228,0.17506,-0.15799,0,0.0016102,-0.00036386,0.00042304,13.213,324.35,0
2.2219,-7.9374e-05,-2.1066,-0.11529,0.16537,-0.16219,0,0.0016663,-0.00037377,0.00048117,18.754,317.79,0
2.2305,-4.9627e-06,-1.8553,-0.37527,0.17417,-0.1363,0,0.0015116,-0.00041223,0.00040008,0,323.94,0
2.1442,-3.1729e-05,-1.9175,-0.22672,0.16322,-0.14472,0,0.0016335,-0.00039736,0.00042467,8.9335,316.85,0
2.3086,-0.00010385,-2.0858,-0.2228,0.17506,-0.15799,0,0.0016126,-0.00036708,0.00041935,13.213,324.35,0
3.1857,0.00061582,-3.1873,0.0015706,0.23187,-0.2496,0,-2.494e-05,-0.00043569,0.00022616,344.03,341.59,0
3.111,0.00051466,-3.1037,-0.0073436,0.22672,-0.24284,0,0.00012308,-0.00039705,0.00010493,350.75,335.94,0
3.1788,0.00056727,-3.1628,-0.016068,0.23192,-0.24726,0,-7.1175e-05,-0.00040647,5.8494e-05,350.86,345.19,0
3.1016,0.00054807,-3.1045,0.0028197,0.22571,-0.24315,0,0.0001254,-0.00043986,0.00028463,344.01,332.04,0
3.1857,0.00064264,-3.1873,0.0015706,0.23187,-0.2496,0,-2.4813e-05,-0.00040848,0.00022158,344.03,341.59,0
3.111,0.00050551,-3.1037,-0.0073436,0.22672,-0.24284,0,0.00012314,-0.00040636,0.00010659,350.75,335.94,0
0.51112,3.8391e-05,-0.99544,0.48432,0.021997,-0.089516,0,4.4402e-05,-8.9517e-05,-7.7857e-05,138.24,216.28,0
0.51538,1.8325e-05,-0.99972,0.48435,0.022306,-0.089853,0,5.9992e-05,-0.00011146,-5.5085e-05,140.42,224.63,0
0.49818,7.9074e-06,-0.99656,0.49839,0.020613,-0.089941,0,6.4937e-05,-9.4006e-05,-3.6486e-05,148.88,218.85,0
0.51112,3.8964e-05,-0.99544,0.48432,0.021997,-0.089516,0,4.4156e-05,-9.1249e-05,-7.6203e-05,138.24,216.28,0
0.49818,1.2765e-05,-0.99656,0.49839,0.020613,-0.089941,0,6.5622e-05,-0.00010331,-2.8527e-05,148.88,218.85,0
0.49137,4.0625e-05,-0.98977,0.4984,0.020117,-0.089409,0,4.6444e-05,-8.5924e-05,-4.9739e-05,147.21,210.15,0
3.4164,6.1622e-05,-2.7069,-0.70948,0.271,-0.19499,0,0.0021364,-0.00018283,0.00011935,17.363,384.31,0
3.6798,0.00010027,-2.7998,-0.88001,0.29553,-0.19819,0,0.0022557,-0.00017626,0.00015778,17.255,395.08,0
3.459,5.0093e-05,-2.5481,-0.91087,0.28042,-0.17775,0,0.0021722,-0.00013129,0.00011792,8.6045,388.43,0
3.4164,5.816e-05,-2.7069,-0.70948,0.271,-0.19499,0,0.0021396,-0.00019332,0.00010893,17.363,384.31,0
3.5579,0.00010471,-2.9564,-0.60147,0.27791,-0.21712,0,0.0022328,-0.00024465,0.00013233,27.311,387.79,0
3.6798,0.00010276,-2.7998,-0.88001,0.29553,-0.19819,0,0.0022535,-0.0001611,0.0001729,17.255,395.08,0
0.49399,5.995e-05,-0.98736,0.49337,0.020466,-0.089101,0,5.4508e-05,-9.2088e-05,-4.9191e-05,140.38,204.62,0
0.51112,3.8625e-05,-0.99544,0.48432,0.021997,-0.089516,0,5.4236e-05,-9.5534e-05,-6.5255e-05,138.24,216.28,0
0.49137,3.8575e-05,-0.98977,0.4984,0.020117,-0.089409,0,5.6216e-05,-9.1925e-05,-3.8457e-05,147.21,210.15,0
0.35473,-4.6761e-06,-0.90306,0.54833,0.0086014,-0.083813,0,3.5457e-05,1.8552e-06,-7.938e-07,17.449,24.662,0
0.35224,-2.6158e-06,-0.89957,0.54733,0.0084518,-0.083516,0,3.4453e-05,1.6633e-06,-1.1374e-06,9.4228,20.085,0
0.35129,-3.1062e-06,-0.9016,0.55031,0.0082889,-0.083746,0,3.5289e-05,1.4133e-06,-4.2344e-09,15.224,14.822,0
0.35473,-4.5712e-06,-0.90306,0.54833,0.0086014,-0.083813,0,3.5417e-05,1.6948e-06,-9.2141e-07,17.449,24.662,0
0.35129,-3.2212e-06,-0.9016,0.55031,0.0082889,-0.083746,0,3.5328e-05,1.5997e-06,1.4735e-07,15.224,14.822,0
0.35449,-4.8283e-06,-0.90564,0.55115,0.0084952,-0.084082,0,3.5233e-05,1.6144e-06,3.8257e-07,23.985,20.898,0
2.1704,0.000152,-1.2532,-0.91722,0.18681,-0.076203,0,-2.485e-05,-0.00016473,0.00017936,510.91,322.21,0
2.1538,0.00012987,-1.2361,-0.9177,0.18562,-0.074859,0,7.7302e-06,-0.00017386,0.00022346,502.61,315.24,0
2.1465,0.00012383,-1.2142,-0.93226,0.18555,-0.072796,0,7.7482e-06,-0.00016146,0.00018409,511.06,312.4,0
-0.01234,0.00022774,-0.4332,0.44554,-0.014893,-0.044566,0,-0.00021361,-9.8898e-05,0.00013486,294.5,95.893,0
-0.011713,0.00018306,-0.43143,0.44315,-0.014772,-0.044371,0,-0.00024935,-8.5901e-05,0.00011195,290.04,85.958,0
-0.0053013,0.00018412,-0.47034,0.47564,-0.015326,-0.048194,0,-0.00021921,-7.9588e-05,0.00013286,283.9,92.08,0
2.1778,0.00016719,-1.2778,-0.90004,0.18681,-0.078541,0,-1.953e-05,-0.00018185,0.00022428,501.69,324.03,0
2.1872,0.00019967,-1.3082,-0.87901,0.18684,-0.081425,0,-2.0545e-05,-0.00019541,0.00026729,493.75,326.94,0
2.2077,0.00021178,-1.3286,-0.87908,0.18833,-0.083024,0,-6.1971e-05,-0.0001906,0.00019775,500.26,334.48,0
1.2728,0.00063414,-0.78086,-0.49193,0.10811,-0.049386,0,0.00040402,-1.0159e-07,0.00041435,403.59,244.93,0
1.1693,0.00067932,-0.74492,-0.42437,0.098454,-0.048186,0,0.00035458,-2.4485e-05,0.00038688,397.46,237.91,0
1.2611,0.00066601,-0.81561,-0.4455,0.1058,-0.053217,0,0.00033499,4.9641e-06,0.00036021,392.59,246.87,0
1.2728,0.00063107,-0.78086,-0.49193,0.10811,-0.049386,0,0.00040139,-1.8607e-06,0.0004151,403.59,244.93,0
1.2611,0.00066889,-0.81561,-0.4455,0.1058,-0.053217,0,0.00033743,6.6754e-06,0.00035944,392.59,246.87,0
1.3776,0.00059227,-0.85758,-0.51997,0.11662,-0.054723,0,0.00036249,2.9471e-05,0.00037254,398.18,255.71,0
0.74214,0.00023743,-1.1368,0.39467,0.041631,-0.098444,0,0.00018849,-0.0001726,0.00014251,40.05,218.07,0
0.69397,0.00021256,-1.0998,0.40581,0.037775,-0.095811,0,0.00017477,-0.00013703,9.5448e-05,41.95,208.75,0
0.71945,0.00015683,-1.1162,0.39679,0.039913,-0.096883,0,0.00024636,-0.00015832,0.0001548,32.225,213.6,0
0.69397,0.00021048,-1.0998,0.40581,0.037775,-0.095811,0,0.0001792,-0.00014297,0.00010256,41.95,208.75,0
0.71945,0.00015945,-1.1162,0.39679,0.039913,-0.096883,0,0.00024328,-0.00015272,0.00014898,32.225,213.6,0
0.6835,0.00013755,-1.0881,0.40456,0.037052,-0.094862,0,0.00023685,-0.00012914,0.00012076,32.326,206.24,0
1.948,-6.2307e-06,-1.0282,-0.91986,0.17071,-0.058523,0,-0.00015225,3.6014e-06,-1.6039e-06,676.42,457.98,0
1.9348,-4.0673e-06,-1.0256,-0.90925,0.16941,-0.058574,0,-0.00015013,2.6171e-06,1.3893e-07,675.85,466.25,0
1.9476,-8.2947e-06,-1.0405,-0.90709,0.17028,-0.059794,0,-0.00014949,4.4155e-06,4.3061e-07,667.48,460.52,0
1.2682,0.00068322,-0.7006,-0.56763,0.11016,-0.041293,0,0.00079387,-1.4161e-05,0.00057921,437.19,233.36,0
1.1685,0.00078465,-0.64112,-0.52739,0.10163,-0.037596,0,0.00092198,-6.7656e-05,0.00055169,443.12,226.05,0
1.1207,0.00075951,-0.6212,-0.49948,0.097275,-0.036704,0,0.00077671,-8.8367e-05,0.00046659,434.42,225.67,0
3.4582,0.0002882,-3.47,0.011833,0.25138,-0.27199,0,-0.00090034,-0.00055333,-0.0010326,353.77,446.06,0
3.5595,0.0006669,-3.5633,0.0037574,0.25901,-0.27909,0,-0.001201,-0.00043968,-0.0009896,352.29,436.63,0
3.3566,0.00041264,-3.3611,0.00458,0.24421,-0.26329,0,-0.0011412,-0.00069709,-0.00064449,360.85,441.28,0
0.64881,5.2486e-05,-1.0411,0.39232,0.034911,-0.090896,0,0.00029261,-9.9204e-05,0.00010201,17.344,200.22,0
